product_name,actual_price,discount_percentage,brand,rating,rating_count,subcategory,category,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,brand_tier,product_type,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,price_segment,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,search_term,main_category,discounted_price,price_competitiveness_ratio,profit_margin_ratio,competitor_undercut_potential,is_budget_segment,is_mid_segment,is_premium_segment,customer_attraction_score,feature_to_price_ratio,tech_value_proposition,relative_to_lowest_quartile,value_adjusted_price,category_price_index,demand_indicator,brand_power_price_ratio,new_seller_competitive_price,sustainable_price,ideal_customer_attraction_price,market_penetration_potential,elasticity_adjusted_value,price_segment_mid-range,price_segment_premium
"HOME CUBE 1 Pc Data Cable Organizer Box Charger Cable Management 7 Compartments Storage Box For Usb Cord Sorter, Cards, Paper Clips, Mobile Charger, Mobile Holder, Stationary Items - Transparent",999.0,40.0,HOME,0.0,0.0,cable management box,Home Entertainment,499.0,599.0,1,299.5,mid-range,input_device,1.0,2.0,1.2004008016032064,1.0,0.5,1.0,8.0,mid-range,0.0,0.0,1.2004008016032064,0.5,0.0,0.2,0.0,0.0,cable management box,Home Entertainment,599.0,0.3849614395886889,2.0,0.4499999999999999,0,1,0,-0.1924807197943444,0.013355592654424,2.597662771285476,1.2004008016032064,599.0,0.3849614395886889,0.0,0.0,479.2000000000001,329.45000000000005,424.15,0.0,0.0,True,False
"SWAPKART® 3 Port HDMI 4 K 1.4V Version Switch Splitter with Pigtail Cable for Fire Stick, Xbox One, PS3, 4, TV (Black)(12 Months Warranty)",1999.0,77.5,SWAPKART®,3.4,1009.0,hdmi splitter,Home Entertainment,565.0,449.0,1,224.5,mid-range,input_device,1.0,2.0,0.7946902654867256,1.0,0.5,1.0,8.0,mid-range,0.8556792873051224,23.51683106920227,0.7946902654867256,0.2580645161290322,30270.0,0.2,0.0,3430.6,hdmi splitter,Home Entertainment,449.0,0.288560411311054,2.0,0.4499999999999999,1,0,0,1.150212743767816,0.0178173719376391,3.465478841870824,0.8997995991983968,64.80000000000003,0.288560411311054,229.2160356347439,8.14970804981709,359.20000000000005,246.95,424.15,0.663483189256098,3.3157572383073504,True,False
Singar Furniture TV Stand and Home Entertainment Unit (Black Textured),12000.0,37.5,Singar,0.0,0.0,tv stand,Home Entertainment,3199.0,7500.0,1,3750.0,mid-range,input_device,1.0,2.0,2.344482650828384,1.0,0.5,1.0,8.0,premium,0.0,0.0,2.344482650828384,0.5333333333333333,0.0,0.2,0.0,0.0,tv stand,Home Entertainment,7500.0,4.820051413881748,2.0,0.45,0,0,1,-2.410025706940874,0.0010666666666666,0.2074666666666667,15.03006012024048,7500.0,4.820051413881748,0.0,0.0,6000.0,4125.0,4125.0,0.0,0.0,False,True
"TV Entertainment Unit, Living Room Media Stand",6999.0,49.6,Generic,0.0,0.0,media player,Home Entertainment,3799.0,4652.0,5,3499.5,mid-range,input_device,1.0,2.0,1.842326928138984,1.5045141874462598,0.5,1.0,8.0,premium,0.0,0.0,1.842326928138984,0.5,0.0,0.2,0.0,0.0,media player,Home Entertainment,6999.0,4.498071979434448,2.0,0.4499999999999999,0,0,1,-2.249035989717224,0.0011430204314902,0.2223174739248463,14.026052104208416,6999.0,4.498071979434448,0.0,0.0,5599.200000000001,3849.45,3849.45,0.0,0.0,False,True
CRYSENDO Spiral Metallic (2 Pcs) Cable Cord Protectors Winders (1.5 Meter/ 150 cms Each Full Size) for Mobile Phone Charging Cable Earphones (2pcs Spiral Metallic Finish),249.0,-200.0,CRYSENDO,4.2,5898.0,cable management box,Home Entertainment,499.0,249.0,1,124.5,mid-range,input_device,1.0,2.0,0.4989979959919839,1.0,0.5,1.0,8.0,budget,1.6833734939759035,36.46594807537593,0.4989979959919839,0.5,176940.0,0.2,0.0,24771.6,cable management box,Home Entertainment,83.0,0.0533419023136246,0.6666666666666666,-0.6500000000000002,1,0,0,2.337140998599154,0.0963855421686747,18.746987951807228,0.1663326653306613,-56.71999999999999,0.0533419023136246,2966.246017699118,68.36266892203005,66.4,136.95000000000002,424.15,1.122248995983936,3.366746987951807,False,False
"Denon Avr-S970H 8K Ultra Hd 7.2 Channel (90Watt X 7) Av Wireless Receiver - Built For Gaming, Music Streaming, 3D Audio & Video, Alexa + Heos, Black",127900.0,54.7,Denon,4.5,252.0,av receiver,Home Entertainment,11849.0,48312.375,8,28999.5,mid-range,input_device,1.0,2.0,4.894843446704363,1.2004998719272235,0.5,1.0,8.0,premium,0.1838669632235038,24.88243089380141,4.894843446704363,0.3656307129798903,7560.0,0.2,0.0,1134.0,av receiver,Home Entertainment,57999.0,32.205057840617016,2.0,0.4499999999999999,0,0,1,-15.792258920847818,0.0001596556892378,0.0310530315567551,100.42298597194406,41437.057200000185,32.205057840617016,0.5865618372730564,0.0667547069272832,40088.85600000007,28395.361500000014,28395.361500000014,0.1004885425823779,0.5028761444162829,False,True
"Cable Management Box With Mobile Stand - Cord Organizer Hides Extention Board, Power Strips, Surge Protector, Cords, Wire, Router - Children Safe - TV Cord Box for Desktop, Floor, Home, Office (Black)",1199.0,62.6,Cable,4.2,1430.0,cable management box,Home Entertainment,499.0,2317.087777777778,9,224.5,mid-range,input_device,1.0,2.0,0.8997995991983968,0.1937777257755065,0.5,1.0,8.0,mid-range,0.933541202672606,30.514804837666603,0.8997995991983968,0.3194888178913738,42900.0,0.2,0.0,6006.0,cable management box,Home Entertainment,449.0,0.288560411311054,2.0,0.4499999999999999,1,0,0,1.3586537532194771,0.0178173719376391,3.465478841870824,0.8997995991983968,29.83999999999991,0.288560411311054,401.2917594654788,10.574841052875108,359.20000000000005,246.95,424.15,0.5839498765675183,2.921983964365257,True,False
"RECLUSE White Cable Management Box with Mobile Charging Dock Holder, Cords Hider & Surge Protector | Power Strip, Router, TV, Gadget Wires Organizer Tray for Desktop, Table - Home, Office Accessories",899.0,44.5,RECLUSE,0.0,0.0,cable management box,Home Entertainment,499.0,499.0,2,249.5,mid-range,input_device,1.0,2.0,1.0,1.0,0.5,1.0,8.0,mid-range,0.0,0.0,1.0,0.449438202247191,0.0,0.2,0.0,0.0,cable management box,Home Entertainment,499.0,0.3206940874035989,2.0,0.4499999999999999,1,0,0,-0.1603470437017994,0.0160320641282565,3.118236472945892,1.0,499.0,0.3206940874035989,0.0,0.0,399.2000000000001,274.45000000000005,424.15,0.0,0.0,True,False
"plimpton Upgraded Wireless Carplay, Android Auto Screen for Car, 9 Inch IPS Touch Screen Car Play Driveplay Multimedia Player with Voice Control, Mirror Link, BT, FM",950000.0,99.0,plimpton,4.2,78.0,media player,Home Entertainment,3799.0,7937.5,2,4750.0,mid-range,input_device,1.0,2.0,2.5006580679126085,1.1968503937007875,0.5,1.0,8.0,premium,0.3359115789473684,18.298177072096287,2.5006580679126085,0.202020202020202,2340.0,0.2,0.0,327.6,media player,Home Entertainment,9500.0,6.105398457583547,2.0,0.45,0,0,1,-2.375351762183092,0.0008421052631578,0.1637894736842105,19.03807615230461,6308.840000000001,6.105398457583547,1.0345263157894735,0.2997048792019139,7600.0,5225.0,5225.0,0.3325524631578947,1.6627623157894738,False,True
"BLUEWUD Reyloye Large Engineering Wood Wall Mount TV Entertainment Unit Set Top Box Stand/TV Cabinet with Shelves for Books & Décor Display Unit Bed Living Room Upto 60""(Wenge & White)",479900.0,99.0,BLUEWUD,4.0,96.0,tv wall mount,Home Entertainment,1724.0,3388.0,10,2399.5,mid-range,input_device,1.0,2.0,2.7836426914153134,1.416469893742621,0.5,1.0,8.0,premium,0.2873932069181079,18.257392765871344,2.7836426914153134,0.202020202020202,2880.0,0.2,0.0,384.0,tv wall mount,Home Entertainment,4799.0,3.084190231362468,2.0,0.4499999999999999,0,1,0,-0.9140270382098938,0.0016670139612419,0.3242342154615545,9.617234468937877,3419.8,3.084190231362468,2.4005001041883727,0.5919671419815755,3839.2,2639.4500000000003,2639.4500000000003,0.2845192748489268,1.422596374244634,False,True
